市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SH,601611,2017-01-06 10:04:26,18.4000,31,434048.0000,236,B,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,41,1,145,574,976,129,201,89,221,869
SH,601611,2017-01-06 10:04:29,18.4000,45,721280.0000,392,S,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4200,18.4300,18.4400,18.4500,105,111,639,973,519,471,302,112,666,881
SH,601611,2017-01-06 10:04:32,18.4000,46,1586048.0000,862,B,18.4000,18.3900,18.3800,18.3700,18.3600,18.4200,18.4300,18.4400,18.4500,18.4600,134,54,121,636,873,316,239,839,865,115
SH,601611,2017-01-06 10:04:35,18.4000,82,1159616.0000,630,S,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,4,62,167,651,870,17,173,279,856,876
SH,601611,2017-01-06 10:04:38,18.4100,57,857920.0000,466,B,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,700,156,52,167,550,82,293,871,891,115
SH,601611,2017-01-06 10:04:41,18.4400,95,3485632.0000,1890,B,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,1198,172,58,926,174,853,130,188,454,839
SH,601611,2017-01-06 10:04:44,18.4400,39,765280.0000,415,S,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,920,690,188,985,333,849,129,188,414,859
SH,601611,2017-01-06 10:04:47,18.4500,43,1150848.0000,624,B,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,686,739,251,1022,377,679,129,208,413,864
SH,601611,2017-01-06 10:04:50,18.4400,68,1179264.0000,639,S,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,414,739,328,1035,387,342,129,262,432,837
SH,601611,2017-01-06 10:04:53,18.4700,120,2025664.0000,1098,B,18.4500,18.4400,18.4300,18.4200,18.4100,18.4700,18.4800,18.4900,18.5000,18.5100,133,109,439,421,914,240,461,983,4238,264
SH,601611,2017-01-06 10:04:56,18.4300,93,1276768.0000,692,S,18.4500,18.4300,18.4200,18.4100,18.4000,18.4700,18.4800,18.4900,18.5000,18.5100,2,435,369,914,411,214,462,981,4289,264
SH,601611,2017-01-06 10:04:59,18.4800,90,1406560.0000,762,B,18.4700,18.4600,18.4500,18.4300,18.4200,18.4800,18.4900,18.5000,18.5100,18.5200,4,79,263,407,339,836,1051,4212,264,82
SH,601611,2017-01-06 10:05:02,18.4600,76,1665856.0000,902,S,18.4600,18.4500,18.4400,18.4300,18.4200,18.4700,18.4800,18.4900,18.5000,18.5100,15,438,21,397,260,37,781,1096,4234,267
SH,601611,2017-01-06 10:05:05,18.4800,204,6747232.0000,3653,B,18.4500,18.4300,18.4200,18.4100,18.4000,18.4700,18.4800,18.4900,18.5000,18.5100,55,391,153,893,356,7,1,408,4299,279
SH,601611,2017-01-06 10:05:08,18.4400,74,1356000.0000,734,S,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4700,18.4800,18.4900,18.5000,16,391,160,887,302,51,13,63,352,4337
SH,601611,2017-01-06 10:05:11,18.4600,52,751360.0000,407,B,18.4600,18.4500,18.4400,18.4300,18.4200,18.4700,18.4800,18.4900,18.5000,18.5100,74,28,27,386,160,198,192,569,4394,299
SH,601611,2017-01-06 10:05:14,18.4400,51,1061664.0000,575,S,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,3,397,151,248,263,472,17,601,451,750
SH,601611,2017-01-06 10:05:17,18.4500,59,2210496.0000,1198,B,18.4500,18.4400,18.4300,18.4200,18.4100,18.4700,18.4800,18.4900,18.5000,18.5100,8,113,186,148,246,1141,552,786,4463,299
SH,601611,2017-01-06 10:05:20,18.4600,72,2752704.0000,1491,B,18.4300,18.4200,18.4100,18.4000,18.3900,18.4600,18.4700,18.4800,18.4900,18.5000,192,148,246,248,237,39,145,762,884,4469
SH,601611,2017-01-06 10:05:23,18.4400,62,865600.0000,469,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,195,149,246,248,237,7,31,19,12,848
SH,601611,2017-01-06 10:05:26,18.4300,36,2155488.0000,1169,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,45,129,246,260,243,147,62,339,178,885
SH,601611,2017-01-06 10:05:29,18.4600,82,1516576.0000,822,B,18.4500,18.4400,18.4200,18.4100,18.4000,18.4600,18.4700,18.4800,18.4900,18.5000,18,71,139,251,270,202,414,877,1201,4348
SH,601611,2017-01-06 10:05:32,18.4300,346,7267840.0000,3934,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,153,252,272,193,79,18,21,43,33,18
SH,601611,2017-01-06 10:05:35,18.4400,66,1067520.0000,579,B,18.4400,18.4200,18.4100,18.4000,18.3900,18.4500,18.4600,18.4700,18.4800,18.4900,42,80,247,239,193,56,62,147,15,68
SH,601611,2017-01-06 10:05:38,18.4300,104,1775712.0000,962,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4500,18.4600,18.4700,18.4800,53,247,249,193,79,44,18,37,53,19
SH,601611,2017-01-06 10:05:41,18.4200,44,446016.0000,242,S,18.4400,18.4100,18.4000,18.3900,18.3800,18.4500,18.4600,18.4700,18.4800,18.4900,19,255,289,204,79,319,108,438,74,245
SH,601611,2017-01-06 10:05:44,18.4200,31,609632.0000,331,S,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,115,287,204,79,112,45,130,136,981,172
SH,601611,2017-01-06 10:05:47,18.4100,63,674368.0000,366,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,32,94,295,200,79,87,322,1086,207,549
SH,601611,2017-01-06 10:05:50,18.4000,80,1128736.0000,614,S,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,200,79,112,665,109,65,10,23,34,397
SH,601611,2017-01-06 10:05:53,18.4000,31,472832.0000,257,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,128,79,132,665,109,273,324,76,37,464
SH,601611,2017-01-06 10:05:56,18.4300,90,2399680.0000,1303,B,18.4300,18.4200,18.3900,18.3800,18.3700,18.4400,18.4500,18.4600,18.4700,18.4800,32,84,128,79,129,174,1379,280,620,336
SH,601611,2017-01-06 10:05:59,18.3900,46,672160.0000,365,S,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,25,179,139,665,209,32,86,29,26,239
SH,601611,2017-01-06 10:06:02,18.3800,42,656544.0000,357,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,130,139,665,209,176,154,633,254,68,85
SH,601611,2017-01-06 10:06:05,18.4000,34,1488224.0000,809,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.4000,18.4100,18.4200,18.4300,18.4400,212,220,665,209,176,248,276,276,203,240
SH,601611,2017-01-06 10:06:08,18.3900,20,627104.0000,341,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,208,232,665,209,176,165,276,299,254,374
SH,601611,2017-01-06 10:06:11,18.3900,35,855200.0000,465,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.4000,18.4100,18.4200,18.4300,18.4400,121,237,665,210,176,143,301,331,414,270
SH,601611,2017-01-06 10:06:14,18.3900,24,231712.0000,126,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,147,244,665,210,176,16,132,253,347,421
SH,601611,2017-01-06 10:06:17,18.3800,51,884384.0000,481,S,18.3700,18.3600,18.3500,18.3400,18.3300,18.3800,18.3900,18.4100,18.4200,18.4300,235,665,210,176,9,45,30,235,345,430
SH,601611,2017-01-06 10:06:20,18.3800,26,246304.0000,134,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,7,281,671,210,176,28,119,242,355,430
SH,601611,2017-01-06 10:06:23,18.3900,46,884960.0000,481,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,16,83,290,677,230,52,179,207,430,333
SH,601611,2017-01-06 10:06:26,18.3800,54,884416.0000,481,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,43,299,687,230,176,14,1,169,238,427
SH,601611,2017-01-06 10:06:29,18.3800,33,674592.0000,367,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,329,431,682,262,176,249,344,176,243,439
SH,601611,2017-01-06 10:06:32,18.3800,32,669248.0000,364,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,446,433,742,309,176,121,464,192,252,442
SH,601611,2017-01-06 10:06:35,18.3900,37,702592.0000,382,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,119,389,433,742,355,539,192,252,442,321
SH,601611,2017-01-06 10:06:38,18.4000,32,870208.0000,473,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,338,448,448,742,420,260,202,272,442,321
SH,601611,2017-01-06 10:06:41,18.4000,19,413824.0000,225,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,372,469,451,759,520,202,228,270,450,321
SH,601611,2017-01-06 10:06:44,18.4000,63,719296.0000,391,B,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,158,324,529,683,758,321,270,484,321,1456
SH,601611,2017-01-06 10:06:47,18.4100,33,623872.0000,339,B,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,572,1040,560,687,759,222,280,484,316,1450
SH,601611,2017-01-06 10:06:50,18.4000,29,575936.0000,313,S,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,422,1170,570,693,359,180,273,484,316,1450
SH,601611,2017-01-06 10:06:53,18.4000,49,1161408.0000,631,S,18.4000,18.3900,18.3800,18.3700,18.3600,18.4200,18.4300,18.4400,18.4500,18.4600,249,1154,573,743,373,212,485,322,1470,331
SH,601611,2017-01-06 10:06:56,18.4100,76,1025248.0000,557,B,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,163,596,1170,564,743,109,485,322,1465,331
SH,601611,2017-01-06 10:06:59,18.4100,32,581984.0000,316,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,1,268,749,1167,574,485,367,1481,342,535
SH,601611,2017-01-06 10:07:02,18.4200,24,401440.0000,218,S,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,294,845,1053,459,752,9,440,367,1481,334
SH,601611,2017-01-06 10:07:05,18.4300,23,390592.0000,212,B,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,18,379,872,1060,456,310,492,1508,339,530
SH,601611,2017-01-06 10:07:08,18.4100,61,1282080.0000,696,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,10,168,1093,1059,451,9,492,1468,339,500
SH,601611,2017-01-06 10:07:11,18.4200,30,609600.0000,331,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,20,13,113,845,708,497,1467,339,510,436
SH,601611,2017-01-06 10:07:14,18.4300,20,267232.0000,145,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,135,480,118,893,713,524,1473,339,510,236
SH,601611,2017-01-06 10:07:17,18.4200,47,1684288.0000,914,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4400,18.4500,18.4600,18.4700,18.4800,329,139,908,717,371,424,1470,339,510,238
SH,601611,2017-01-06 10:07:20,18.4400,21,212000.0000,115,B,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,42,369,175,934,717,372,1488,343,510,238
SH,601611,2017-01-06 10:07:23,18.4400,61,975136.0000,528,B,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,213,81,446,155,928,1465,343,500,238,951
SH,601611,2017-01-06 10:07:26,18.4400,21,497888.0000,270,S,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,51,152,454,120,946,1410,343,500,243,951
SH,601611,2017-01-06 10:07:29,18.4500,55,960672.0000,521,B,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,83,74,450,120,869,1255,348,500,254,953
SH,601611,2017-01-06 10:07:32,18.4300,48,1128992.0000,613,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,423,127,867,417,344,1,10,1007,348,500
SH,601611,2017-01-06 10:07:35,18.4300,43,1416096.0000,768,B,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,143,379,130,867,417,3,855,349,429,239
SH,601611,2017-01-06 10:07:38,18.4300,44,704544.0000,382,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,125,359,130,868,363,544,727,538,429,264
SH,601611,2017-01-06 10:07:41,18.4400,31,818624.0000,444,B,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,123,345,126,873,345,299,733,542,427,254
SH,601611,2017-01-06 10:07:44,18.4400,84,1811104.0000,982,B,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,55,319,136,899,343,21,411,542,427,304
SH,601611,2017-01-06 10:07:47,18.4300,51,1043328.0000,566,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,368,131,899,342,448,41,62,337,542,427
SH,601611,2017-01-06 10:07:50,18.4400,78,1099008.0000,596,B,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,7,15,244,131,893,103,539,426,453,1037
SH,601611,2017-01-06 10:07:53,18.4500,63,741408.0000,402,B,18.4500,18.4400,18.4200,18.4100,18.4000,18.4600,18.4700,18.4800,18.4900,18.5000,9,42,305,173,893,501,436,457,1036,5227
SH,601611,2017-01-06 10:07:56,18.4500,39,1687040.0000,915,S,18.4500,18.4400,18.4200,18.4100,18.4000,18.4600,18.4700,18.4800,18.4900,18.5000,45,14,343,186,871,480,436,467,1026,5204
SH,601611,2017-01-06 10:07:59,18.4500,53,1062304.0000,576,S,18.4500,18.4300,18.4200,18.4100,18.4000,18.4600,18.4700,18.4800,18.4900,18.5000,20,15,343,174,856,456,436,487,1051,5247
SH,601611,2017-01-06 10:08:02,18.4500,22,285952.0000,155,S,18.4500,18.4400,18.4300,18.4200,18.4100,18.4600,18.4700,18.4800,18.4900,18.5000,27,84,276,349,174,452,440,477,1046,5296
SH,601611,2017-01-06 10:08:05,18.4500,45,883360.0000,479,S,18.4500,18.4400,18.4300,18.4200,18.4100,18.4600,18.4700,18.4800,18.4900,18.5000,69,16,208,349,174,418,440,509,1056,5313
SH,601611,2017-01-06 10:08:08,18.4300,62,1110336.0000,602,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,54,322,177,836,352,3,145,272,440,518
SH,601611,2017-01-06 10:08:11,18.4500,52,1154880.0000,626,B,18.4400,18.4300,18.4200,18.4100,18.4000,18.4500,18.4600,18.4700,18.4800,18.4900,5,19,342,182,811,301,267,445,528,1083
SH,601611,2017-01-06 10:08:14,18.4300,38,549504.0000,298,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4700,18.4800,6,324,192,794,347,50,408,71,495,578
SH,601611,2017-01-06 10:08:17,18.4500,51,1293056.0000,701,B,18.4400,18.4200,18.4100,18.4000,18.3900,18.4500,18.4600,18.4700,18.4800,18.4900,20,319,177,794,347,412,85,515,714,1214
SH,601611,2017-01-06 10:08:20,18.4300,34,514304.0000,279,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4700,252,177,794,347,377,9,143,514,93,515
SH,601611,2017-01-06 10:08:23,18.4200,248,7025376.0000,3804,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4500,18.4900,18.5000,18.5100,236,177,800,347,382,5,21,268,5642,435
SH,601611,2017-01-06 10:08:26,18.4400,63,892864.0000,484,B,18.4200,18.4100,18.4000,18.3900,18.3800,18.4400,18.4500,18.4600,18.4800,18.4900,162,177,805,347,379,93,85,19,31,277
SH,601611,2017-01-06 10:08:29,18.4300,23,348352.0000,189,S,18.4300,18.4200,18.4100,18.4000,18.3900,18.4400,18.4500,18.4600,18.4800,18.4900,257,157,187,749,347,357,215,64,97,277
SH,601611,2017-01-06 10:08:32,18.4300,16,880992.0000,478,S,18.4200,18.4100,18.4000,18.3900,18.3800,18.4300,18.4400,18.4500,18.4600,18.4800,165,190,744,347,379,15,365,280,104,180
SH,601611,2017-01-06 10:08:35,18.4300,47,1069024.0000,580,B,18.4100,18.4000,18.3900,18.3800,18.3700,18.4300,18.4400,18.4500,18.4600,18.4800,176,766,347,375,543,299,107,285,114,273
SH,601611,2017-01-06 10:08:38,18.4200,31,431104.0000,234,S,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,158,772,347,375,543,18,353,110,337,130
SH,601611,2017-01-06 10:08:41,18.4200,15,591328.0000,321,B,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,147,777,347,375,543,1012,408,292,359,143
SH,601611,2017-01-06 10:08:44,18.4200,24,453056.0000,246,B,18.4100,18.4000,18.3900,18.3800,18.3700,18.4200,18.4300,18.4400,18.4500,18.4600,98,778,347,440,543,1067,471,348,443,229
SH,601611,2017-01-06 10:08:47,18.4100,34,933216.0000,507,S,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,516,347,440,543,600,139,1124,522,367,448
SH,601611,2017-01-06 10:08:50,18.4100,49,1150432.0000,625,B,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,233,347,439,543,600,108,1130,535,367,715
SH,601611,2017-01-06 10:08:53,18.4100,67,1231200.0000,669,B,18.4000,18.3900,18.3800,18.3700,18.3600,18.4100,18.4200,18.4300,18.4400,18.4500,16,309,439,543,600,62,1266,513,349,742
SH,601611,2017-01-06 10:08:56,18.4100,43,679104.0000,369,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,253,439,543,600,473,10,176,1260,565,369
SH,601611,2017-01-06 10:08:59,18.4000,28,564704.0000,307,B,18.3900,18.3800,18.3700,18.3600,18.3500,18.4000,18.4100,18.4200,18.4300,18.4400,92,406,543,600,476,214,190,1311,568,405
SH,601611,2017-01-06 10:09:02,18.3800,31,409984.0000,223,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.4000,18.4100,18.4200,18.4300,18.4400,293,538,600,476,136,685,394,1217,558,405
SH,601611,2017-01-06 10:09:05,18.4000,26,237216.0000,129,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,230,538,600,476,136,5,1063,510,717,537
SH,601611,2017-01-06 10:09:08,18.4000,24,330944.0000,180,B,18.3800,18.3700,18.3600,18.3500,18.3400,18.4000,18.4100,18.4200,18.4300,18.4400,165,538,600,436,136,1130,670,727,588,404
SH,601611,2017-01-06 10:09:11,18.3900,23,421120.0000,229,S,18.3800,18.3700,18.3600,18.3500,18.3400,18.3900,18.4000,18.4100,18.4200,18.4300,84,532,600,441,136,362,1047,653,729,486
SH,601611,2017-01-06 10:09:14,18.3700,31,1028608.0000,560,S,18.3700,18.3600,18.3500,18.3400,18.3300,18.3800,18.3900,18.4000,18.4100,18.4200,56,600,441,136,34,176,391,1135,640,735
SH,601611,2017-01-06 10:09:17,18.3700,39,882272.0000,480,S,18.3700,18.3600,18.3500,18.3400,18.3300,18.3800,18.3900,18.4000,18.4100,18.4200,7,600,441,136,34,101,339,1064,661,758
SH,601611,2017-01-06 10:09:20,18.3700,16,861568.0000,469,S,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,592,441,136,34,201,54,456,461,1001,675
SH,601611,2017-01-06 10:09:23,18.3700,17,315808.0000,172,B,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,467,481,136,34,201,12,613,383,1037,691
SH,601611,2017-01-06 10:09:26,18.3700,22,321344.0000,175,B,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,331,513,136,29,201,66,794,416,885,695
SH,601611,2017-01-06 10:09:29,18.3600,16,271776.0000,148,S,18.3600,18.3500,18.3400,18.3300,18.3200,18.3700,18.3800,18.3900,18.4000,18.4100,227,512,136,29,201,130,812,454,883,664
SH,601611,2017-01-06 10:09:32,18.3600,62,1640704.0000,894,S,18.3400,18.3300,18.3200,18.3100,18.3000,18.3600,18.3700,18.3800,18.3900,18.4000,25,39,199,937,359,22,199,761,396,809
SH,601611,2017-01-06 10:09:35,18.3500,20,247552.0000,135,S,18.3200,18.3100,18.3000,18.2900,18.2800,18.3500,18.3600,18.3700,18.3800,18.3900,170,937,364,190,165,104,87,281,718,411
SH,601611,2017-01-06 10:09:38,18.3500,11,361088.0000,197,B,18.3200,18.3100,18.3000,18.2900,18.2800,18.3400,18.3500,18.3600,18.3700,18.3800,39,922,364,190,165,2,42,406,301,687
SH,601611,2017-01-06 10:09:41,18.3300,10,113568.0000,62,S,18.3100,18.3000,18.2900,18.2800,18.2700,18.3300,18.3400,18.3500,18.3600,18.3700,907,349,190,165,200,13,17,46,468,353
SH,601611,2017-01-06 10:09:44,18.3200,7,194112.0000,106,S,18.3100,18.3000,18.2900,18.2800,18.2700,18.3200,18.3300,18.3400,18.3500,18.3600,813,349,190,165,200,59,73,32,14,551
SH,601611,2017-01-06 10:09:47,18.3200,33,586208.0000,320,B,18.3200,18.3100,18.3000,18.2900,18.2800,18.3300,18.3400,18.3500,18.3600,18.3700,349,729,359,190,460,24,32,14,586,285
SH,601611,2017-01-06 10:09:50,18.3200,22,306016.0000,167,S,18.3200,18.3100,18.3000,18.2900,18.2800,18.3300,18.3400,18.3500,18.3600,18.3700,825,729,349,190,460,4,20,69,580,251
SH,601611,2017-01-06 10:09:53,18.3300,10,111712.0000,61,B,18.3300,18.3200,18.3100,18.3000,18.2900,18.3400,18.3500,18.3600,18.3700,18.3800,12,786,729,348,199,47,124,415,246,419
SH,601611,2017-01-06 10:09:56,18.3500,27,306112.0000,167,B,18.3300,18.3200,18.3100,18.3000,18.2900,18.3500,18.3600,18.3700,18.3800,18.3900,44,796,729,803,199,128,382,235,389,368
SH,601611,2017-01-06 10:09:59,18.3300,36,722688.0000,394,S,18.3300,18.3200,18.3100,18.3000,18.2900,18.3400,18.3600,18.3700,18.3800,18.3900,197,806,729,821,423,54,365,235,385,368
SH,601611,2017-01-06 10:10:02,18.3400,10,177888.0000,97,B,18.3300,18.3200,18.3100,18.3000,18.2900,18.3400,18.3500,18.3600,18.3700,18.3800,368,816,729,822,423,11,7,355,229,375
SH,601611,2017-01-06 10:10:05,18.3300,12,302432.0000,165,S,18.3300,18.3200,18.3100,18.3000,18.2900,18.3400,18.3500,18.3600,18.3700,18.3800,264,877,739,825,423,11,60,373,229,385
SH,601611,2017-01-06 10:10:08,18.3400,20,277088.0000,151,B,18.3300,18.3200,18.3100,18.3000,18.2900,18.3600,18.3700,18.3800,18.3900,18.4000,324,877,739,830,423,322,204,418,367,856
SH,601611,2017-01-06 10:10:11,18.3400,23,414400.0000,226,B,18.3300,18.3200,18.3100,18.3000,18.2900,18.3400,18.3500,18.3600,18.3700,18.3800,258,871,739,830,423,69,16,318,209,418
SH,601611,2017-01-06 10:10:14,18.3500,29,368768.0000,201,B,18.3400,18.3300,18.3200,18.3100,18.3000,18.3500,18.3600,18.3700,18.3800,18.3900,38,305,826,739,862,3,375,204,418,337
SH,601611,2017-01-06 10:10:17,18.3400,18,146752.0000,80,S,18.3400,18.3300,18.3200,18.3100,18.3000,18.3500,18.3600,18.3700,18.3800,18.3900,56,363,826,739,866,49,378,203,408,335
SH,601611,2017-01-06 10:10:20,18.3400,44,604992.0000,330,S,18.3400,18.3300,18.3200,18.3100,18.3000,18.3500,18.3600,18.3700,18.3800,18.3900,232,211,827,739,866,359,378,192,408,335
SH,601611,2017-01-06 10:10:23,18.3400,21,333824.0000,182,S,18.3400,18.3300,18.3200,18.3100,18.3000,18.3500,18.3600,18.3700,18.3800,18.3900,354,251,875,739,888,365,378,192,406,335
SH,601611,2017-01-06 10:10:26,18.3500,34,1541184.0000,840,B,18.3500,18.3400,18.3300,18.3200,18.3100,18.3600,18.3700,18.3800,18.3900,18.4000,100,355,253,877,748,378,190,406,335,706
SH,601611,2017-01-06 10:10:29,18.3500,13,198176.0000,108,S,18.3500,18.3400,18.3300,18.3200,18.3100,18.3600,18.3700,18.3800,18.3900,18.4000,172,397,253,877,748,369,182,406,321,707
SH,601611,2017-01-06 10:10:32,18.3500,18,187200.0000,102,S,18.3500,18.3400,18.3300,18.3200,18.3100,18.3600,18.3700,18.3800,18.3900,18.4000,290,407,253,877,745,363,162,384,326,707
SH,601611,2017-01-06 10:10:35,18.3500,20,392704.0000,214,S,18.3500,18.3400,18.3300,18.3200,18.3100,18.3600,18.3700,18.3800,18.3900,18.4000,331,412,283,875,745,343,162,384,326,728
